Nature mutation;Valeur fonciere;Code postal;Commune;Type local;Surface reelle bati;Nombre pieces principales;Surface terrain
Vente;48190;9140;SEIX;Maison;50;2;44
Vente;50000;9300;BELESTA;Maison;87;2;36
Vente;255000;9600;AIGUES-VIVES;Maison;158;4;795
Vente;85000;9400;RABAT LES TROIS SEIGNEURS;Maison;72;5;74
Vente;133000;9130;ARTIGAT;Maison;88;3;108
Vente;40000;9500;ST-QUENTIN-LA-TOUR;Maison;126;5;85
Vente;195800;9330;MONTGAILHARD;Maison;100;3;1726
Vente;195800;9330;MONTGAILHARD;Maison;100;3;819
Vente;145000;9290;CAMARADE;Maison;80;3;1561
Vente;49000;9270;MAZERES;Maison;92;4;80
Vente;110000;9800;BALAGUERES;Maison;70;3;215
Vente;20000;9320;MASSAT;Maison;38;3;31
Vente;85000;9250;LUZENAC;Maison;41;3;30
Vente;136250;9140;USTOU;Maison;38;1;58
Vente;30000;9800;ENGOMER;Maison;65;2;19
Vente;130000;9600;LA BASTIDE-SUR-L HERS;Maison;105;5;625
Vente;220000;9100;PAMIERS;Maison;154;4;983
Vente;98500;9290;LE MAS-D AZIL;Maison;69;3;49
Vente;20000;9350;DAUMAZAN-SUR-ARIZE;Maison;70;4;300
Vente;168050;9290;LE MAS-D AZIL;Maison;68;4;129
Vente;97000;9210;SAINT-YBARS;Maison;77;4;55
Vente;17000;9350;LES BORDES-SUR-ARIZE;Maison;60;3;41
Vente;55000;9130;LE FOSSAT;Maison;79;2;90
Vente;204500;9100;PAMIERS;Maison;200;8;285
Vente;135000;9200;SAINT-GIRONS;Maison;79;1;99
Vente;90000;9120;VARILHES;Maison;251;7;690
Vente;188055;9000;FOIX;Maison;80;5;1053
Vente;70000;9240;LA BASTIDE-DE-SEROU;Appartement;65;3;245
Vente;65000;9460;QUERIGUT;Maison;91;6;63
Vente;407900;9100;SAINT-JEAN-DU-FALGA;Maison;133;5;945
Vente;197780;9100;PAMIERS;Maison;90;5;545
Vente;177000;9100;PAMIERS;Maison;140;4;582
Vente;137170;9300;MONTSEGUR;Maison;145;6;114
Vente;48000;9400;MIGLOS;Maison;76;3;86
Vente;175000;9100;PAMIERS;Maison;74;3;350
Vente;144500;9700;LE VERNET;Maison;118;5;43
Vente;320000;9100;PAMIERS;Maison;140;6;1093
Vente;320000;9100;PAMIERS;Maison;140;6;800
Vente;285500;9100;LA TOUR-DU-CRIEU;Maison;176;7;767
Vente;155000;9100;PAMIERS;Appartement;88;4;42
Vente;214500;9120;RIEUX-DE-PELLEPORT;Maison;96;4;1048
Vente;218000;9100;PAMIERS;Maison;101;4;612
Vente;25000;9500;MANSES;Maison;141;4;114
Vente;145000;9320;MASSAT;Maison;140;7;80
Vente;145000;9320;MASSAT;Maison;55;3;86
Vente;190000;9000;FOIX;Appartement;90;4;442
Vente;190000;9000;FOIX;Appartement;31;1;442
Vente;190000;9000;FOIX;Appartement;27;1;442
Vente;137000;9000;FOIX;Maison;63;4;119
Vente;169000;9700;LE VERNET;Maison;80;4;93
Vente;111500;9290;LE MAS-D AZIL;Maison;112;4;112
Vente;150000;9240;LA BASTIDE-DE-SEROU;Maison;88;2;613
Vente;80000;9240;LA BASTIDE-DE-SEROU;Appartement;110;5;54
Vente;35000;9320;ALEU;Maison;35;1;500
Vente;35000;9320;ALEU;Maison;35;1;990
Vente;145620;9400;ARNAVE;Maison;70;2;287
Vente;145620;9400;ARNAVE;Maison;66;3;91
Vente;52700;9130;LE FOSSAT;Maison;25;1;16
Vente;98650;9320;ALEU;Maison;70;4;293
Vente;150715;9140;OUST;Maison;85;4;1005
Vente;332400;9210;SAINT-YBARS;Maison;85;2;5280
Vente;332400;9210;SAINT-YBARS;Maison;128;4;5280
Vente;358000;9270;MAZERES;Maison;223;7;6899
Vente;358000;9270;MAZERES;Maison;223;7;24288
Vente;358000;9270;MAZERES;Maison;223;7;2127
Vente;358000;9270;MAZERES;Maison;223;7;8470
Vente;358000;9270;MAZERES;Maison;223;7;4636
Vente;189000;9100;PAMIERS;Maison;95;5;1448
Vente;93289;9140;COUFLENS;Maison;52;1;43
Vente;158000;9120;DALOU;Maison;77;3;530
Vente;38000;9600;AIGUES-VIVES;Maison;70;3;155
Vente;124000;9500;LA BASTIDE-DE-BOUSIGNAC;Maison;143;6;279
Vente;45000;9100;BONNAC;Maison;100;3;162
Vente;170000;9000;ST-PIERRE-DE-RIVIERE;Maison;90;4;660
Vente;162000;9200;SAINT-GIRONS;Maison;93;4;248
Vente;50000;9190;TAURIGNAN-VIEUX;Maison;79;4;2561
Vente;120000;9160;LA BASTIDE-DU-SALAT;Maison;94;4;457
Vente;237000;9100;PAMIERS;Appartement;70;3;158
Vente;237000;9100;PAMIERS;Appartement;50;2;158
Vente;237000;9100;PAMIERS;Appartement;96;4;158
Vente;109000;9270;MAZERES;Maison;102;3;215
Vente;68000;9400;CAPOULET-ET-JUNAC;Maison;59;2;182
Vente;270000;9000;PRADIERES;Maison;128;4;1000
Vente;270000;9000;PRADIERES;Maison;128;4;1431
Vente;165000;9350;SABARAT;Maison;80;2;220
Vente;285200;9700;LE VERNET;Maison;107;5;1000
Vente;285200;9700;LE VERNET;Maison;107;5;2223
Vente;265500;9400;TARASCON-SUR-ARIEGE;Maison;90;3;275
Vente;125000;9400;MIGLOS;Maison;53;1;352
Vente;64750;9250;AXIAT;Maison;73;2;295
Vente;250000;9340;VERNIOLLE;Maison;120;4;647
Vente;100000;9000;SERRES-SUR-ARGET;Maison;77;5;281
Vente;134620;9460;ARTIGUES;Maison;79;5;894
Vente;190000;9100;SAINT-JEAN-DU-FALGA;Maison;84;3;500
Vente;190000;9100;SAINT-JEAN-DU-FALGA;Maison;84;3;2381
Vente;80000;9120;RIEUX-DE-PELLEPORT;Maison;100;4;194
Vente;220850;9100;BENAGUES;Maison;83;4;407
Vente;275000;9100;LA TOUR-DU-CRIEU;Maison;127;4;813
Vente;165500;9120;VARILHES;Maison;89;4;600
Vente;103500;9800;SAINT-LARY;Maison;64;2;143
Vente;125000;9420;CASTELNAU-DURBAN;Maison;71;2;60
Vente;14000;9130;PAILHES;Maison;45;4;455
Vente;80000;9800;ENGOMER;Maison;48;2;130
Vente;264000;9200;SAINT-GIRONS;Maison;123;4;284
Vente;110000;9200;SAINT-GIRONS;Maison;98;5;620
Vente;42500;9140;SEIX;Maison;98;4;110
Vente;135000;9110;ASCOU;Maison;85;4;795
Vente;287314;9100;PAMIERS;Maison;140;6;900
Vente;287314;9100;PAMIERS;Maison;140;6;500
Vente;180000;9100;PAMIERS;Maison;104;5;523
Vente;4500;9500;LAGARDE;Maison;77;4;152
Vente;45000;9320;MASSAT;Maison;77;1;281
Vente;308000;9600;DUN;Maison;142;5;1269
Vente;40000;9400;RABAT LES TROIS SEIGNEURS;Maison;39;2;72
Vente;259500;9000;FOIX;Maison;80;2;1828
Vente;259500;9000;FOIX;Maison;80;2;500
Vente;150000;9400;MERCUS-GARRABET;Maison;91;4;852
Vente;77500;9160;PRAT-BONREPAUX;Maison;84;5;175
Vente;120000;9340;VERNIOLLE;Maison;97;4;533
Vente;64250;9300;BELESTA;Maison;60;3;76
Vente;238850;9350;LA BASTIDE-DE-BESPLAS;Maison;135;5;497
Vente;132450;9400;TARASCON-SUR-ARIEGE;Maison;89;3;65
Vente;160000;9120;ST-FELIX-DE-RIEUTORD;Maison;82;4;563
Vente;160000;9120;ST-FELIX-DE-RIEUTORD;Maison;82;4;609
Vente;258000;9000;FOIX;Appartement;32;2;104
Vente;258000;9000;FOIX;Appartement;79;4;104
Vente;258000;9000;FOIX;Appartement;73;4;104
Vente;258000;9000;FOIX;Appartement;69;4;104
Vente;10000;9600;LERAN;Maison;46;1;48
Vente;20000;9300;BENAIX;Maison;63;3;61
Vente;130000;9300;LE SAUTEL;Maison;95;3;1150
Vente;85000;9300;LAVELANET;Maison;118;6;517
Vente;46000;9240;DURBAN-SUR-ARIZE;Maison;114;3;186
Vente;61800;9320;MASSAT;Maison;65;3;52
Vente;170000;9140;SOUEIX-ROGALLE;Maison;100;4;1180
Vente;170000;9140;SOUEIX-ROGALLE;Maison;100;4;500
Vente;98000;9700;SAVERDUN;Maison;105;3;145
Vente;98000;9000;ST-PAUL-DE-JARRAT;Maison;55;2;57
Vente;101000;9300;MONTFERRIER;Maison;89;4;55
Vente;27000;9130;ARTIGAT;Maison;44;2;69
Vente;115000;9320;ALEU;Maison;77;4;73
Vente;115000;9320;ALEU;Maison;48;3;66
Vente;120000;9160;MONTGAUCH;Maison;103;3;591
Vente;120000;9160;MONTGAUCH;Maison;103;3;1585
Vente;175000;9230;MONTARDIT;Maison;77;5;208
Vente;165000;9200;MONTJOIE-EN-COUSERANS;Maison;101;5;635
Vente;240000;9000;VERNAJOUL;Maison;140;5;945
Vente;240000;9000;VERNAJOUL;Maison;140;5;595
Vente;35000;9210;SAINT-YBARS;Maison;61;3;26
Vente;119900;9100;BONNAC;Maison;220;4;110
Vente;110000;9700;SAVERDUN;Maison;131;5;120
Vente;43000;9300;PEREILLE;Maison;184;3;242
Vente;283000;9400;USSAT;Maison;84;4;942
Vente;485000;9120;CRAMPAGNA;Maison;174;5;1240
Vente;50000;9000;ST-PAUL-DE-JARRAT;Maison;74;4;50
Vente;182000;9100;PAMIERS;Maison;118;4;1373
Vente;88748,64;9700;SAVERDUN;Maison;99;4;935
Vente;100500;9350;DAUMAZAN-SUR-ARIZE;Maison;63;4;350
Vente;24000;9350;DAUMAZAN-SUR-ARIZE;Maison;40;1;56
Vente;112500;9350;DAUMAZAN-SUR-ARIZE;Maison;63;4;335
Vente;135000;9350;DAUMAZAN-SUR-ARIZE;Maison;78;4;400
Vente;20000;9130;LE FOSSAT;Maison;60;2;61
Vente;74000;9000;ST-MARTIN-DE-CARALP;Maison;110;4;144
Vente;120000;9350;DAUMAZAN-SUR-ARIZE;Maison;63;4;325
Vente;92000;9400;QUIE;Maison;106;4;70
Vente;190000;9210;SAINT-YBARS;Maison;88;3;4505
Vente;190000;9210;SAINT-YBARS;Maison;88;3;2937
Vente;190000;9210;SAINT-YBARS;Maison;88;3;500
Vente;90000;9500;LAGARDE;Maison;178;5;82
Vente;120000;9250;VERNAUX;Maison;74;4;55
Vente;208818,4;9460;LE PLA;Maison;78;4;1318
Vente;82420;9800;AUDRESSEIN;Maison;52;3;46
Vente;235000;9120;VARILHES;Maison;147;6;1173
Vente;235000;9120;VARILHES;Maison;147;6;504
Vente;45000;9100;PAMIERS;Maison;60;2;58
Vente;239250;9110;AX-LES-THERMES;Maison;110;4;320
Vente;90000;9340;VERNIOLLE;Maison;114;7;149
Vente;205000;9400;TARASCON-SUR-ARIEGE;Maison;105;6;429
Vente;127850;9400;TARASCON-SUR-ARIEGE;Maison;80;5;285
Vente;130000;9460;CARCANIERES;Maison;100;4;102
Vente;199000;9350;CAMPAGNE-SUR-ARIZE;Maison;76;3;500
Vente;199000;9350;CAMPAGNE-SUR-ARIZE;Maison;76;3;4960
Vente;177562;9290;LE MAS-D AZIL;Maison;68;4;917
Vente;177562;9290;LE MAS-D AZIL;Maison;68;4;822
Vente;350000;9400;TARASCON-SUR-ARIEGE;Maison;175;6;1378
Vente;350000;9400;TARASCON-SUR-ARIEGE;Maison;175;6;1547
Vente;150000;9000;ST-PAUL-DE-JARRAT;Maison;120;4;1390
Vente;268650;9600;LAROQUE-D OLMES;Maison;256;12;303
Vente;208200;9210;SAINT-YBARS;Maison;60;3;500
Vente;208200;9210;SAINT-YBARS;Maison;60;3;2051
Vente;934000;9420;CLERMONT;Maison;187;6;3443
Vente;934000;9420;CLERMONT;Maison;200;8;3443
Vente;934000;9420;CLERMONT;Maison;110;4;3443
Vente;934000;9420;CLERMONT;Maison;67;3;3443
Vente;140000;9290;LE MAS-D AZIL;Maison;82;4;388
Vente;138000;9200;SAINT-GIRONS;Maison;79;4;392
Vente;38000;9130;PAILHES;Maison;47;3;55
Vente;79000;9320;BIERT;Maison;90;2;260
Vente;215000;9000;FOIX;Maison;62;4;527
Vente;205000;9500;MIREPOIX;Maison;82;3;151
Vente;159000;9350;MONTFA;Maison;85;3;407
Vente;125000;9350;MERAS;Maison;100;3;1857
Vente;88728;9500;MIREPOIX;Maison;97;3;667
Vente;20000;9000;ST-MARTIN-DE-CARALP;Maison;96;4;288
Vente;195000;9250;UNAC;Maison;67;3;511
Vente;97500;9120;COUSSA;Maison;72;3;225
Vente;140000;9300;LIEURAC;Maison;83;2;1298
Vente;140000;9300;LIEURAC;Maison;83;2;162
Vente;138785;9000;ST-PAUL-DE-JARRAT;Maison;81;4;615
Vente;180000;9120;VARILHES;Maison;84;4;516
Vente;111600;9100;SAINT-JEAN-DU-FALGA;Maison;51;3;778
Vente;219000;9000;FERRIERES-SUR-ARIEGE;Maison;88;4;478
Vente;115690;9140;USTOU;Maison;48;3;35
Vente;160000;9500;MIREPOIX;Maison;50;2;58
Vente;47000;9300;LAVELANET;Maison;62;3;60
Vente;45000;9500;MIREPOIX;Maison;35;4;48
Vente;590000;9300;FOUGAX-ET-BARRINEUF;Maison;210;6;347
Vente;16000;9800;AUGIREIN;Maison;54;2;203
Vente;124300;9000;ST-JEAN-DE-VERGES;Maison;80;4;418
Vente;132820;9220;GESTIES;Maison;94;4;140
Vente;49700;9700;CANTE;Maison;56;3;29
Vente;100000;9000;BRASSAC;Maison;72;3;328
Vente;75113;9600;TABRE;Maison;53;2;45
Vente;77500;9400;TARASCON-SUR-ARIEGE;Maison;75;3;54
Vente;130000;9400;NIAUX;Maison;151;7;203
Vente;127000;9200;MOULIS;Maison;72;3;136
Vente;207255;9140;SEIX;Maison;122;4;473
Vente;190000;9140;ERCE;Maison;65;2;785
Vente;45000;9800;ENGOMER;Maison;112;4;1350
Vente;45000;9800;ENGOMER;Maison;112;4;960
Vente;159500;9800;SAINT-LARY;Maison;42;3;55
Vente;260000;9320;MASSAT;Maison;140;4;227
Vente;107500;9190;TAURIGNAN-VIEUX;Maison;125;4;420
Vente;10000;9140;ERCE;Maison;46;1;76
Vente;237500;9100;LA TOUR-DU-CRIEU;Maison;103;4;371
Vente;243750;9120;CRAMPAGNA;Maison;137;5;894
Vente;20000;9300;LAVELANET;Maison;41;2;35
Vente;135075;9800;CASTILLON-EN-COUSERANS;Maison;72;4;328
Vente;160000;9200;SAINT-GIRONS;Maison;43;3;218
Vente;165000;9600;LAROQUE-D OLMES;Maison;68;3;855
Vente;165000;9600;LAROQUE-D OLMES;Maison;68;3;362
Vente;90000;9400;TARASCON-SUR-ARIEGE;Appartement;26;2;113
Vente;90000;9400;TARASCON-SUR-ARIEGE;Appartement;24;1;113
Vente;90000;9400;TARASCON-SUR-ARIEGE;Appartement;25;2;113
Vente;5000;9310;LES CABANNES;Maison;86;3;165
Vente;160000;9340;VERNIOLLE;Maison;98;4;500
Vente;160000;9340;VERNIOLLE;Maison;98;4;1975
Vente;184000;9120;VARILHES;Maison;98;5;700
Vente;184000;9120;VARILHES;Maison;98;5;558
Vente;210000;9120;VARILHES;Maison;107;4;363
Vente;133300;9320;BIERT;Maison;65;3;200
Vente;70000;9800;SENTEIN;Maison;60;2;72
Vente;85000;9800;BONAC-IRAZEIN;Maison;55;2;85
Vente;273300;9100;LES ISSARDS;Maison;125;4;1414
Vente;38000;9300;LAVELANET;Maison;50;2;40
Vente;419800;9000;ST-PAUL-DE-JARRAT;Maison;199;8;1188
Vente;419800;9000;ST-PAUL-DE-JARRAT;Maison;199;8;1385
Vente;186200;9500;LA BASTIDE-DE-BOUSIGNAC;Maison;98;2;105
Vente;85000;9200;MONTJOIE-EN-COUSERANS;Maison;142;6;1370
Vente;85000;9200;MONTJOIE-EN-COUSERANS;Maison;142;6;500
Vente;184400;9320;SOULAN;Maison;86;3;234
Vente;50000;9500;LA BASTIDE-DE-BOUSIGNAC;Maison;81;3;130
Vente;60000;9300;BELESTA;Maison;96;4;202
Vente;40000;9300;BELESTA;Maison;60;1;520
Vente;49000;9300;LAVELANET;Maison;60;3;595
Vente;125581;9000;ST-PIERRE-DE-RIVIERE;Maison;100;5;525
Vente;314500;9300;DREUILHE;Maison;120;4;3000
Vente;314500;9300;DREUILHE;Maison;12;1;3000
Vente;314500;9300;DREUILHE;Maison;120;4;2540
Vente;314500;9300;DREUILHE;Maison;12;1;2540
Vente;175800;9300;ST-JEAN-D AIGUES-VIVES;Maison;113;4;532
Vente;1000;9300;VILLENEUVE D OLMES;Appartement;43;3;4581
Vente;1000;9300;VILLENEUVE D OLMES;Appartement;27;1;4581
Vente;1000;9300;VILLENEUVE D OLMES;Appartement;60;3;4581
Vente;1000;9300;VILLENEUVE D OLMES;Appartement;70;4;4581
Vente;30760;9300;BELESTA;Maison;64;2;40
Vente;48000;9200;ALOS;Maison;46;2;100
Vente;48000;9400;SAURAT;Maison;99;3;245
Vente;135000;9320;MASSAT;Maison;28;1;405
Vente;218935;9200;SAINT-GIRONS;Maison;116;4;851
Vente;55000;9000;FOIX;Maison;48;3;51
Vente;165000;9700;SAVERDUN;Maison;93;5;596
Vente;275000;9240;CADARCET;Maison;112;4;500
Vente;275000;9240;CADARCET;Maison;112;4;1770
Vente;50000;9110;MONTAILLOU;Maison;88;3;81
Vente;60000;9330;MONTGAILHARD;Maison;74;3;712
Vente;155000;9100;SAINT-JEAN-DU-FALGA;Maison;98;5;318
Vente;109297;9160;PRAT-BONREPAUX;Maison;42;1;223
Vente;109297;9160;PRAT-BONREPAUX;Maison;74;3;352
Vente;109297;9160;PRAT-BONREPAUX;Maison;50;2;53
Vente;91110;9220;VAL-DE-SOS;Maison;80;6;74
Vente;180500;9200;SAINT-GIRONS;Maison;135;5;700
Vente;180500;9200;SAINT-GIRONS;Maison;135;5;619
Vente;94000;9130;LE FOSSAT;Maison;100;3;227
Vente;263050;9700;SAVERDUN;Maison;112;4;612
Vente;141630;9120;VARILHES;Maison;90;4;42
Vente;35000;9800;SENTEIN;Maison;36;2;28
Vente;90000;9000;BRASSAC;Maison;78;3;314
Vente;8000;9460;ROUZE;Maison;68;4;116
Vente;145000;9000;FOIX;Maison;96;4;899
Vente;60000;9000;LE BOSC;Maison;80;2;505
Vente;50000;9250;UNAC;Maison;46;3;35
Vente;200100;9100;PAMIERS;Maison;99;3;362
Vente;180000;9100;SAINT-VICTOR-ROUZAUD;Maison;134;6;1438
Vente;307700;9270;MAZERES;Maison;149;5;1000
Vente;307700;9270;MAZERES;Maison;149;5;2542
Vente;234600;9100;LA TOUR-DU-CRIEU;Maison;104;4;552
Vente;225000;9270;MAZERES;Maison;98;5;888
Vente;507000;9500;VIVIES;Maison;196;5;1000
Vente;507000;9500;VIVIES;Maison;196;5;2492
Vente;250000;9500;MIREPOIX;Maison;100;4;237
Vente;229000;9100;PAMIERS;Appartement;58;3;173
Vente;229000;9100;PAMIERS;Appartement;66;3;173
Vente;229000;9100;PAMIERS;Appartement;66;2;173
Vente;152000;9460;ROUZE;Maison;114;3;461
Vente;168335;9320;MASSAT;Maison;51;3;199
Vente;214000;9300;BELESTA;Maison;126;7;2848
Vente;214000;9300;BELESTA;Maison;126;7;858
Vente;77000;9240;CADARCET;Maison;112;4;345
Vente;145000;9500;RIEUCROS;Maison;84;3;236
Vente;210000;9100;SAINT-JEAN-DU-FALGA;Maison;90;4;456
Vente;157100;9000;FOIX;Maison;90;4;449
Vente;179000;9270;MAZERES;Maison;88;4;500
Vente;50000;9210;LEZAT-SUR-LEZE;Maison;40;2;85
Vente;170000;9100;PAMIERS;Maison;98;4;272
Vente;244350;9100;LA TOUR-DU-CRIEU;Maison;136;5;1419
Vente;232000;9120;CRAMPAGNA;Maison;123;5;463
Vente;120000;9350;DAUMAZAN-SUR-ARIZE;Maison;111;4;111
Vente;275542;9100;LE CARLARET;Maison;118;4;1444
Vente;700000;9130;ARTIGAT;Maison;298;9;1410
Vente;255000;9190;SAINT-LIZIER;Maison;164;4;1333
Vente;100;9190;LORP-SENTARAILLE;Maison;160;4;133
Vente;129900;9190;LORP-SENTARAILLE;Maison;107;4;133
Vente;62000;9350;LA BASTIDE-DE-BESPLAS;Maison;54;2;215
Vente;62000;9350;LA BASTIDE-DE-BESPLAS;Maison;12;1;25
Vente;39000;9230;SAINTE-CROIX-VOLVESTRE;Maison;17;2;1290
Vente;100000;9210;LEZAT-SUR-LEZE;Maison;33;2;670
Vente;100000;9210;LEZAT-SUR-LEZE;Maison;102;4;1026
Vente;100000;9210;LEZAT-SUR-LEZE;Maison;33;2;1026
Vente;100000;9210;LEZAT-SUR-LEZE;Maison;102;4;670
Vente;130600;9140;SEIX;Maison;40;1;335
Vente;168200;9700;SAVERDUN;Maison;141;5;165
Vente;19000;9400;QUIE;Appartement;43;2;92
Vente;120000;9310;LARCAT;Maison;56;2;235
Vente;80000;9320;BIERT;Maison;60;3;47
Vente;77500;9190;SAINT-LIZIER;Maison;106;4;33
Vente;243100;9320;BIERT;Maison;127;4;154
Vente;367590;9100;SAINT-JEAN-DU-FALGA;Maison;140;5;841
Vente;198470;9100;PAMIERS;Appartement;27;2;48
Vente;198470;9100;PAMIERS;Appartement;21;1;48
Vente;122000;9500;MIREPOIX;Maison;63;3;230
Vente;75000;9230;MONTARDIT;Maison;70;3;225
Vente;56000;9600;DUN;Maison;60;2;197
Vente;98000;9400;TARASCON-SUR-ARIEGE;Maison;120;5;1040
Vente;135000;9120;VARILHES;Maison;90;4;26
Vente;30000;9300;MONTFERRIER;Maison;52;3;40
Vente;95000;9700;LE VERNET;Maison;69;3;140
Vente;85000;9240;MONTSERON;Maison;82;3;437
Vente;135000;9290;LE MAS-D AZIL;Maison;195;7;96
Vente;142000;9100;SAINT-JEAN-DU-FALGA;Maison;74;4;339
Vente;92000;9140;ERCE;Maison;57;4;406
Vente;52000;9190;LORP-SENTARAILLE;Maison;45;2;33
Vente;60000;9200;SAINT-GIRONS;Maison;61;2;38
Vente;100000;9700;SAVERDUN;Maison;63;3;300
Vente;62500;9500;MOULIN-NEUF;Maison;55;1;830
Vente;369450;9110;IGNAUX;Maison;110;5;2246
Vente;102000;9220;VAL-DE-SOS;Maison;70;3;168
Vente;136700;9000;VERNAJOUL;Maison;123;5;285
Vente;59000;9270;MAZERES;Appartement;99;2;102
Vente;75000;9350;LA BASTIDE-DE-BESPLAS;Maison;80;4;50
Vente;233900;9100;ARVIGNA;Maison;87;5;738
Vente;129900;9100;SAINT-JEAN-DU-FALGA;Maison;87;4;81
Vente;358500;9700;SAVERDUN;Maison;133;4;1351
Vente;82000;9200;SAINT-GIRONS;Appartement;69;3;150
Vente;49000;9200;RIVERENERT;Maison;50;3;57
Vente;287000;9200;MONTJOIE-EN-COUSERANS;Maison;189;5;605
Vente;30000;9800;ARROUT;Maison;65;3;70
Vente;30000;9800;ARROUT;Maison;70;1;233
Vente;144000;9400;SAURAT;Maison;115;4;187
Vente;85000;9250;BESTIAC;Maison;80;3;120
Vente;253000;9290;LE MAS-D AZIL;Maison;165;7;295
Vente;332000;9100;PAMIERS;Maison;185;5;1556
Vente;332000;9100;PAMIERS;Maison;185;5;500
Vente;24000;9350;DAUMAZAN-SUR-ARIZE;Maison;77;4;245
Vente;276600;9140;ERCE;Maison;75;3;83
Vente;139000;9310;ALBIES;Maison;86;5;352
Vente;68000;9600;LERAN;Maison;38;2;66
Vente;65000;9290;LE MAS-D AZIL;Maison;112;5;100
Vente;50000;9300;FOUGAX-ET-BARRINEUF;Maison;50;2;282
Vente;64930;9300;BELESTA;Maison;77;5;46
Vente;83000;9300;BELESTA;Maison;108;4;146
Vente;85000;9700;SAVERDUN;Maison;55;3;621
Vente;78000;9200;SAINT-GIRONS;Maison;115;5;99
Vente;120000;9350;CAMPAGNE-SUR-ARIZE;Maison;79;2;251
Vente;180000;9300;LAVELANET;Appartement;87;4;199
Vente;180000;9300;LAVELANET;Appartement;62;3;199
Vente;180000;9300;LAVELANET;Appartement;70;3;199
Vente;180000;9300;LAVELANET;Appartement;63;3;199
Vente;257000;9800;BONAC-IRAZEIN;Maison;42;2;54
Vente;129000;9320;BOUSSENAC;Maison;64;2;109
Vente;165000;9100;SAINT-JEAN-DU-FALGA;Maison;70;3;414
Vente;146000;9100;LES PUJOLS;Maison;70;3;256
Vente;205000;9100;LA TOUR-DU-CRIEU;Maison;100;4;603
Vente;186500;9100;PAMIERS;Maison;91;4;1042
Vente;85330;9250;LUZENAC;Maison;79;3;44
Vente;143472;9000;FOIX;Maison;79;4;904
Vente;40000;9800;ENGOMER;Maison;55;4;204
Vente;265000;9250;CAYCHAX ET SENCONAC;Maison;140;6;295
Vente;130000;9200;SAINT-GIRONS;Maison;62;2;194
Vente;53000;9140;SOUEIX-ROGALLE;Maison;70;4;171
Vente;24550;9800;AUDRESSEIN;Maison;42;3;34
Vente;219000;9000;FOIX;Maison;130;7;500
Vente;219000;9000;FOIX;Maison;130;7;471
Vente;152770;9120;COUSSA;Maison;123;4;760
Vente;265110;9000;FERRIERES-SUR-ARIEGE;Maison;122;5;700
Vente;265110;9000;FERRIERES-SUR-ARIEGE;Maison;122;5;858
Vente;100000;9000;SERRES-SUR-ARGET;Maison;95;5;50
Vente;140000;9400;RABAT LES TROIS SEIGNEURS;Maison;106;5;141
Vente;70000;9100;PAMIERS;Maison;75;2;51
Vente;25000;9400;TARASCON-SUR-ARIEGE;Appartement;35;3;75
Vente;25000;9400;TARASCON-SUR-ARIEGE;Maison;30;1;156
Vente;74000;9300;LAVELANET;Maison;88;4;240
Vente;60000;9130;ARTIGAT;Maison;108;3;55
Vente;300000;9240;NESCUS;Maison;200;8;831
Vente;115000;9330;MONTGAILHARD;Maison;74;3;42
Vente;329461;9000;VERNAJOUL;Maison;128;7;1150
Vente;329461;9000;VERNAJOUL;Maison;128;7;700
Vente;118000;9100;PAMIERS;Appartement;56;2;81
Vente;118000;9100;PAMIERS;Appartement;55;2;81
Vente;130000;9100;PAMIERS;Maison;110;6;393
Vente;161405;9140;SOUEIX-ROGALLE;Maison;54;2;195
Vente;158000;9240;AIGUES-JUNTES;Maison;153;4;502
Vente;140000;9160;MERCENAC;Maison;80;3;1339
Vente;140000;9160;MERCENAC;Maison;80;3;1000
Vente;240030;9000;FOIX;Appartement;48;2;93
Vente;240030;9000;FOIX;Appartement;20;1;93
Vente;240030;9000;FOIX;Appartement;50;2;93
Vente;240030;9000;FOIX;Appartement;36;1;93
Vente;240030;9000;FOIX;Appartement;35;2;93
Vente;112500;9340;VERNIOLLE;Maison;125;4;105
Vente;153000;9220;SIGUER;Maison;67;3;448
Vente;94000;9600;LAROQUE-D OLMES;Maison;75;5;91
Vente;125000;9300;ILHAT;Maison;85;4;270
Vente;15000;9230;LASSERRE;Maison;52;3;245
Vente;160000;9000;FOIX;Maison;60;4;382
Vente;144500;9100;ESCOSSE;Maison;145;5;174
Vente;43000;9200;ENCOURTIECH;Maison;66;2;78
Vente;72950;9300;LAVELANET;Maison;57;2;416
Vente;167000;9300;ILHAT;Maison;96;4;661
Vente;61500;9300;MONTSEGUR;Maison;80;3;46
Vente;62000;9500;MIREPOIX;Maison;69;3;32
Vente;150000;9140;SOUEIX-ROGALLE;Maison;70;3;50
Vente;45000;9140;ERCE;Maison;64;2;207
Vente;220000;9160;PRAT-BONREPAUX;Maison;138;4;1035
Vente;244000;9700;LISSAC;Maison;140;6;1617
Vente;244000;9700;LISSAC;Maison;140;6;800
Vente;203500;9320;BIERT;Maison;97;4;25
Vente;59000;9300;BELESTA;Maison;84;5;327
Vente;50000;9350;LA BASTIDE-DE-BESPLAS;Maison;68;3;16
Vente;294000;9270;MAZERES;Maison;136;4;594
Vente;30000;9320;SOULAN;Maison;60;2;162
Vente;184000;9100;PAMIERS;Maison;86;4;321
Vente;70000;9300;VILLENEUVE D OLMES;Maison;114;5;100
Vente;132000;9200;SAINT-GIRONS;Appartement;82;4;501
